,name,rating,address,ave_price,url,tel,place_id,lat,lng
155,Nite Nite 酒鈅酒 Bistro Bar,4.7,臺北市大安區復興南路二段185號,1000.0,https://ifoodie.tw/restaurant/5e744bed8c906d15f806de9f-Nite-Nite-%E9%85%92%E9%88%85%E9%85%92-Bistro,0223256789,ChIJHd_nECyqQjQRLDKCLH1Kryk,25.026734,121.5436858
156,The Scent,4.5,台北市信義區菸廠路88號B2,500.0,https://ifoodie.tw/restaurant/5e460eb38c906d4c9be36c24-The-Scent,松菸誠品 the Scent小所在,EisxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDoj7jlu6Dot684OOiZn0IyIh4aHAoWChQKEgnnmZgTv6tCNBHiELOr1lgW7BICQjI,25.0445662,121.56144669999999
157,貓下去敦北俱樂部,4.3,台北市松山區敦化北路218號,700.0,https://ifoodie.tw/restaurant/58600ae82756dd757bb8f24e-%E8%B2%93%E4%B8%8B%E5%8E%BB%E6%95%A6%E5%8C%97%E4%BF%B1%E6%A8%82%E9%83%A8,0227177596,ChIJBdquZO-rQjQRRJ44hbWSW7Y,25.058510000000002,121.5488
158,香頌私宅會館,4.1,臺北市中山區建國北路二段52號,2200.0,https://ifoodie.tw/restaurant/5835dbaf2756dd4996cca2d9-%E9%A6%99%E9%A0%8C%E7%A7%81%E5%AE%85%E6%9C%83%E9%A4%A8,0225018252,ChIJB8aKBmCpQjQR7T-i0gg4JUU,25.053918200000002,121.53644229999999
159,steak bistro 和洋,4.1,臺北市信義區松仁路58號3樓,5000.0,https://ifoodie.tw/restaurant/5ea77bdb22613928cc3e5b03-steak-bistro-%E5%92%8C%E6%B4%8B,0287863331,EioxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7ku4Hot681OOiZnzMiHRobChYKFAoSCTP0YGK6q0I0EdrlsIhCJFUaEgEz,25.0368521,121.5676666
160,A Mini Bistro。小館,4.6,臺北市文山區辛亥路四段101巷13弄2號,450.0,https://ifoodie.tw/restaurant/57efc820699b6e36353e9477-A-Mini-Bistro%E3%80%82%E5%B0%8F%E9%A4%A8,0229313452,ChIJuXm5BkCqQjQR5BimuPKSKWM,25.006532,121.56012199999999
161,重點 El punto 南美風情臻品料理,4.6,台北市大安區仁愛路四段345巷4弄12號,500.0,https://ifoodie.tw/restaurant/5d2c4546226139541a4a8299-%E9%87%8D%E9%BB%9E-El-punto-%E5%8D%97%E7%BE%8E%E9%A2%A8%E6%83%85%E8%87%BB%E5%93%81%E6%96%99%E7%90%86,0227312255,ChIJGXvvT8-rQjQR3bETN1BxMiA,25.0388479,121.5534778
162,ALLEY181,4.7,臺北市大安區忠孝東路四段181巷39號,400.0,https://ifoodie.tw/restaurant/5d5cd1f18c906d7dc988c6d2-ALLEY181,0988881588,ChIJ95B9i8SrQjQR2rA3rPsOvPY,25.0442456,121.55089779999999
163,Flybar1993,4.9,臺北市北投區大業路629號之一,600.0,https://ifoodie.tw/restaurant/5ec1c2f18c906d7d19187c65-Flybar1993,0918179888,ChIJXz3fKU6uQjQRBfxcRkOP2_c,25.1368175,121.4979422
164,李上LeeSang,4.5,臺北市中山區南京東路一段130之4號二樓,300.0,https://ifoodie.tw/restaurant/5fa8bbf922613932fcc0b493-%E6%9D%8E%E4%B8%8ALeeSang,0225223992,EjsxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOWNl-S6rOadsei3r-S4gOautTEzMOiZn-S6jOaokyIiGiAKFgoUChIJI_7sEmapQjQRfTMLJp8K_gQSBuS6jOaokw,25.0519112,121.5271864
165,心白,4.4,臺北市中山區松江路372巷28號,500.0,https://ifoodie.tw/restaurant/59f0d3552756dd291cc670ce-%E5%BF%83%E7%99%BD,0225910609,ChIJX3WGd1mpQjQRg4e05c-UHFw,25.0630221,121.53200249999999
166,溫叨 Cafe & Dining,3.9,台北市信義區菸廠路88號2樓,600.0,https://ifoodie.tw/restaurant/5dad632322613956ab8325fd-%E6%BA%AB%E5%8F%A8-Cafe-%26-Dining,0266388007,EioxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDoj7jlu6Dot684OOiZnzIiHRobChYKFAoSCeeZmBO_q0I0EeIQs6vWWBbsEgEy,25.0445662,121.56144669999999
167,房間餐酒 The Room Bistro,4.7,台北市大安區敦化南路一段160巷56號,500.0,https://ifoodie.tw/restaurant/5e3a84428c906d110f327ce7-%E6%88%BF%E9%96%93%E9%A4%90%E9%85%92-The-Room-Bistro,0227731665,ChIJse9H4dqrQjQRWC22EroHOqs,25.0434952,121.54673840000001
168,Bar M,4.5,台北市中正區羅斯福路二段20號,350.0,https://ifoodie.tw/restaurant/5d8d6d2c2261391eb2cbc9ea-Bar-M,0966024881,ChIJky6vNZqpQjQR-hc-JhfE91g,25.0285738,121.5210413
169,R SQUARED Taipei,4.4,臺北市信義區仁愛路四段452巷8號一樓,500.0,https://ifoodie.tw/restaurant/5ec53d372756dd0432ab2114-R-SQUARED-Taipei,0227322722,EjoxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDku4HmhJvot6_lm5vmrrU0NTLlt7c46Jmf5LiA5qiTIiIaIAoWChQKEgkFLygYyKtCNBGYXPkPjBlIjRIG5LiA5qiT,25.036965300000002,121.55911699999999
170,隱城•小城外,4.4,臺北市大安區信義路三段160號,400.0,https://ifoodie.tw/restaurant/5eddae268c906d2175aa7e04-%E9%9A%B1%E5%9F%8E%E2%80%A2%E5%B0%8F%E5%9F%8E%E5%A4%96,0227017898,ChIJ-_WO6tSrQjQRDPSIEBhKx8c,25.0332272,121.5411247
171,solo pasta,4.3,臺北市大安區安和路一段29之1號,500.0,https://ifoodie.tw/restaurant/559de003c03a103ee86cb890-solo-pasta,0227753645,ChIJWejhmc-rQjQRhQ__N9HrEJA,25.039224100000002,121.55043710000001
172,紙醉金迷 RELAX TAIPEI,4.4,臺北市大安區延吉街62巷12號,550.0,https://ifoodie.tw/restaurant/5cb7351323679c1623aa5d8e-%E7%B4%99%E9%86%89%E9%87%91%E8%BF%B7-RELAX-TAIPEI,0227760603,ChIJhQl6PcSrQjQR3xX0P1bt6sE,25.043524899999998,121.5532608
173,Osteria Toccare 兔卡蕾餐酒館,4.3,臺北市中山區松江路235巷9號,1000.0,https://ifoodie.tw/restaurant/559dc2e3c03a103ee86ca6e4-Osteria-Toccare-%E5%85%94%E5%8D%A1%E8%95%BE%E9%A4%90,0225179207,ChIJK1si316pQjQRcBJ9m0RhGK0,25.0589768,121.53400239999999
174,Bar Turning Point,4.2,台北市中山北路二段77巷8-7號,1200.0,https://ifoodie.tw/restaurant/5eac306c2756dd71236ed79c-Bar-Turning-Point,Bar Turning Point,ChIJWyiqnkKpQjQRK_y5FAet5eQ,25.057439600000002,121.52377320000001
175,去憂餐酒館 Chill Bistro & Bar,4.6,臺北市信義區忠孝東路五段15巷10號的隔壁,800.0,https://ifoodie.tw/restaurant/5bf6991e2261396e34fb4aed-%E5%8E%BB%E6%86%82%E9%A4%90%E9%85%92%E9%A4%A8-Chill-Bistro-%26,0225287733,ChIJDX92xbarQjQRw_BGvjRxclc,25.0416815,121.5654331
176,Snail蝸牛餐廳 歐義料理,4.7,臺北市士林區天母北路60號,1200.0,https://ifoodie.tw/restaurant/5b43a3ed2756dd28ca44de72-Snail%E8%9D%B8%E7%89%9B%E9%A4%90%E5%BB%B3-%E6%AD%90%E7%BE%A9%E6%96%99%E7%90%86,0228729300,ChIJ3wu0OH2uQjQRXULlxzMmlCA,25.121601300000002,121.5266611
177,Brooklyn Café 布魯克林小餐館,4.4,臺北市松山區南京東路四段75巷14弄1號1樓,400.0,https://ifoodie.tw/restaurant/5eb2c8542756dd0ba27bcdfa-Brooklyn-Caf%C3%A9-%E5%B8%83%E9%AD%AF%E5%85%8B%E6%9E%97%E5%B0%8F%E9%A4%90,0227197358,EjwxMDXlj7DngaPlj7DljJfluILmnb7lsbHljYDljZfkuqzmnbHot6_lm5vmrrU3NeW3tzE05byEMeiZnzEiHRobChYKFAoSCeW_coXpq0I0EdaEpp_owU34EgEx,25.0521839,121.55363020000001
178,Draft Land,4.7,臺北市大安區忠孝東路四段248巷2號1樓,150.0,https://ifoodie.tw/restaurant/5c90f5de2261396f08cce851-Draft-Land,0227318975,EjoxMDblj7DngaPlj7DljJfluILlpKflronljYDlv6DlrZ3mnbHot6_lm5vmrrUyNDjlt7cyLTHomZ8xIh0aGwoWChQKEglRWiXfxatCNBH5QsrNH6BkbhIBMQ,25.0410637,121.5539572
179,Spice Cuisine,4.8,臺北市中山區南京東路三段216巷21號,1200.0,https://ifoodie.tw/restaurant/5eddab3922613909bf63de0a-Spice-Cuisine,0227788841,ChIJQyA03d2rQjQRgalJFESW0sk,25.0510875,121.5435293
180,HOMELESS BISTRO 吾家可歸餐酒館,4.6,臺北市大安區光復南路308巷49號,800.0,https://ifoodie.tw/restaurant/5ac7b7e32756dd38a572c47f-HOMELESS-BISTRO-%E5%90%BE%E5%AE%B6%E5%8F%AF%E6%AD%B8,0227766962,ChIJuaugn8irQjQRIJnoWfsrZGQ,25.0388428,121.5556131
181,豊賀大酒家,4.5,臺北市大安區永康街34號,,https://ifoodie.tw/restaurant/5f45d85f2261392a141dc00b-%E8%B1%8A%E8%B3%80%E5%A4%A7%E9%85%92%E5%AE%B6,0223930051,ChIJqcgEjoOpQjQRrVln3klKPEw,25.02991,121.52946499999999
182,VG Encore (原 VG Cafe),4.4,臺北市大安區復興南路一段279巷4號,400.0,https://ifoodie.tw/restaurant/55db5e9f2756dd45c3a23a5d-VG-Encore-(%E5%8E%9F-VG-Cafe,0227061068,ChIJE_QJwtOrQjQRNnDxtNExYXI,25.0355332,121.544146
183,First One Bistro 佛斯特旺餐酒館 南西店,4.6,臺北市大同區南京西路18巷6弄5號,600.0,https://ifoodie.tw/restaurant/5c22248823679c4ad3c39be4-First-One-Bistro-%E4%BD%9B%E6%96%AF%E7%89%B9,0225563328,ChIJnVQpHWypQjQRECzfzaSUOdA,25.052103,121.51971499999999
184,Domo De Sardegna 義大利傳統餐酒館,4.6,臺北市松山區民生東路三段113巷7弄8號,600.0,https://ifoodie.tw/restaurant/5b05aecd2756dd2b23cc0fca-Domo-De-Sardegna-%E7%BE%A9%E5%A4%A7%E5%88%A9,0227165560,ChIJDbGBv-WrQjQRx0MVBQ_iUOE,25.0583484,121.5467989
185,Rocket Music 音樂火箭餐廳,4.4,臺北市中山區松江路10號,800.0,https://ifoodie.tw/restaurant/5bc5f4662756dd275b74b8d5-Rocket-Music-%E9%9F%B3%E6%A8%82%E7%81%AB%E7%AE%AD%E9%A4%90%E5%BB%B3,0225639870,ChIJt5DOcmOpQjQRJ7jUn6gCGxY,25.046519699999997,121.5327284
186,Musée Kitchen & Bar,4.3,台北市信義區莊敬路178巷15號,1000.0,https://ifoodie.tw/restaurant/56eeb536699b6e29ad675306-Mus%C3%A9e-Kitchen-%26-Bar,0223450100,ChIJ30mGkrWrQjQRP8CtNtjqtnw,25.0310789,121.56058700000001
187,WA-SHU+1 和酒,4.7,台北市大安區忠孝東路4段101巷39號A1,1200.0,https://ifoodie.tw/restaurant/5e7c0f41d6895d144f0d9767-WA-SHU%2B1-%E5%92%8C%E9%85%92,0227780306,EjoxMDblj7DngaPlj7DljJfluILlpKflronljYDlv6DlrZ3mnbHot6_lm5vmrrUxMDHlt7czOeiZn0ExIh4aHAoWChQKEgnX1YLT2qtCNBEgodPzJe6MbhICQTE,25.0431202,121.54815819999999
188,技固吧 Chikubar 好酒夜食 - 生蠔牛舌專門店 Oyster Ox-tongues Bistro,4.8,臺北市大安區市民大道四段68號,1000.0,https://ifoodie.tw/restaurant/5e441078d6895d70707d7b01-%E6%8A%80%E5%9B%BA%E5%90%A7-Chikubar-%E5%A5%BD%E9%85%92%E5%A4%9C%E9%A3%9F-%E7%94%9F%E8%A0%94,0227419995,ChIJJ4JqFdurQjQRtoHOePZquNs,25.044881,121.54718829999999
189,離城放感情,4.7,臺北市大安區嘉興街345號,700.0,https://ifoodie.tw/restaurant/5e0242e98c906d4b7b785ed4-%E9%9B%A2%E5%9F%8E%E6%94%BE%E6%84%9F%E6%83%85,0227389666,ChIJQ8a8FjGqQjQRyYCGutVE22s,25.0222604,121.552554
190,Bitter Burro,5.0,臺北市大同區承德路一段24巷2號,600.0,https://ifoodie.tw/restaurant/5e46ad1a2756dd434ce25feb-Bitter-Burro,0225525896,ChIJWUTbG22pQjQRzsfQEefMhO4,25.050451100000004,121.51662979999999
191,Mikkeller Taipei 米凱樂啤酒吧,4.4,台北市大同區南京西路241號,180.0,https://ifoodie.tw/restaurant/579f919c2756dd715c15efeb-Mikkeller-Taipei-%E7%B1%B3%E5%87%B1%E6%A8%82,0225586978,ChIJS1XdlxOpQjQRgozDo01bfZo,25.053665600000002,121.5100757
192,純Chunmix餐酒館,4.7,臺北市大安區光復南路290巷55號1樓,300.0,https://ifoodie.tw/restaurant/5e363a2d226139772740528d-%E7%B4%94Chunmix%E9%A4%90%E9%85%92%E9%A4%A8,0227763089,EjMxMDblj7DngaPlj7DljJfluILlpKflronljYDlhYnlvqnljZfot68yOTDlt7c1NeiZnzEiHRobChYKFAoSCVevYR7Gq0I0EckBDYTTSPeFEgEx,25.039264300000003,121.5552561
193,SAKEBONO SAKE BAR 曙 日本清酒吧,4.6,臺北市萬華區西園路一段226號,1200.0,https://ifoodie.tw/restaurant/5e70dd262756dd355d213cb8-SAKEBONO-SAKE-BAR-%E6%9B%99-,0223082369,ChIJafB7wq6pQjQRMYH31AL4Irw,25.0350998,121.4990244
194,土貓商號 Turkish Kedi,4.4,臺北市中正區汀州路三段104巷6號,440.0,https://ifoodie.tw/restaurant/5e947aacd6895d5269fa940b-%E5%9C%9F%E8%B2%93%E5%95%86%E8%99%9F-Turkish-Kedi,0928003070,ChIJx2O5FoupQjQRPiGEFr0275A,25.014096,121.533143
195,歐巴噠韓國炸雞,4.0,臺北市中山區中山北路二段183巷2之4號,400.0,https://ifoodie.tw/restaurant/5ac7b74c2756dd38a572c466-%E6%AD%90%E5%B7%B4%E5%99%A0%E9%9F%93%E5%9C%8B%E7%82%B8%E9%9B%9E,0225963777,ChIJN0ctikSpQjQRDDy_SCzxQyk,25.063679999999998,121.522901
196,台北美侖,4.2,臺北市大安區復興南路一段317號,560.0,https://ifoodie.tw/restaurant/559d636ec03a103ee86c6de0-%E5%8F%B0%E5%8C%97%E7%BE%8E%E4%BE%96,0255793888,ChIJkwKVntOrQjQR3WmFdMhf0n0,25.0342737,121.54386480000001
197,Trattoria al Sole 豔陽下義大利小餐館,4.5,臺北市文山區新光路一段44號,600.0,https://ifoodie.tw/restaurant/5ceb95b8226139300d743c2c-Trattoria-al-Sole-%E8%B1%94%E9%99%BD,0229375010,ChIJ3d6R-HqqQjQRRlM2JOZ9Jsc,24.989768899999998,121.57361399999999
198,Purrson 呼嚕小酒館,4.6,臺北市文山區指南路二段106號,600.0,https://ifoodie.tw/restaurant/5e67a2782756dd355917d3a9-Purrson-%E5%91%BC%E5%9A%95%E5%B0%8F%E9%85%92%E9%A4%A8,0229369172,ChIJc3wpLHyqQjQR3AlzeN5Lszs,24.986129000000002,121.5794662
199,渣男Taiwan Bistro 中山店,4.5,臺北市大同區承德路二段14號,600.0,https://ifoodie.tw/restaurant/5e6249ddd6895d2bdf3ae29b-%E6%B8%A3%E7%94%B7Taiwan-Bistro-%E4%B8%AD%E5%B1%B1%E5%BA%97,0225508010,ChIJU4CSsGupQjQR95oPy277jJ0,25.0554057,121.51797140000002
200,阿力的搖滾廚房,4.6,臺北市松山區富錦街498號,800.0,https://ifoodie.tw/restaurant/559d9525c03a103ee86c8cce-%E9%98%BF%E5%8A%9B%E7%9A%84%E6%90%96%E6%BB%BE%E5%BB%9A%E6%88%BF,0227670901,ChIJPRpEtY2rQjQRIEhwtmgg_T0,25.060854,121.564051
201,Muzeo Gastronomy&Draft,4.4,臺北市大安區忠孝東路四段170巷6弄14號,300.0,https://ifoodie.tw/restaurant/5de4a72d2261392c9512d815-Muzeo-Gastronomy%26Dra,0227525299,ChIJCUWLZsWrQjQRS-hI4ZRS8eA,25.0408076,121.5501115
202,30 thirty老酒館,4.4,臺北市信義區逸仙路26巷17號,1000.0,https://ifoodie.tw/restaurant/559db1cec03a103ee86c9c6b-30-thirty%E8%80%81%E9%85%92%E9%A4%A8,0287892663,ChIJgyGUU7irQjQRBLqC4d0wGxo,25.0396755,121.562446
203,Trio café 三重奏,4.4,台北市中正區八德路一段1號,250.0,https://ifoodie.tw/restaurant/569b2a02699b6e7bef526e23-Trio-caf%C3%A9-%E4%B8%89%E9%87%8D%E5%A5%8F,0223581058,ChIJYxFqPHupQjQRGY2dosVbpD8,25.0433045,121.52929569999999
204,Tickle my fantasy,2.8,臺北市大安區安和路二段8號,500.0,https://ifoodie.tw/restaurant/5b9b5bc7f52468775bfe28c3-Tickle-my-fantasy,0227090106,ChIJySbPRMyrQjQRjXRwevjw3Kk,25.0325703,121.55224979999998
205,WAT Bar,4.4,台北市信義路五段16號1樓,600.0,https://ifoodie.tw/restaurant/5de486ed8c906d1934df397f-WAT-Bar,0227205161,EjMxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDkv6Hnvqnot6_kupTmrrUxNi0xN-iZnzEiHRobChYKFAoSCTfMwBuxq0I0EYEuNhsacswjEgEx,25.0331702,121.5674315
206,The Scent 松菸店,4.9,臺北市信義區菸廠路88號B2,400.0,https://ifoodie.tw/restaurant/5e537b998c906d0e1ebbc3df-The-Scent-%E6%9D%BE%E8%8F%B8%E5%BA%97,松菸誠品 the Scent小所在,EisxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDoj7jlu6Dot684OOiZn0IyIh4aHAoWChQKEgnnmZgTv6tCNBHiELOr1lgW7BICQjI,25.0445662,121.56144669999999
207,別緻餐酒坊,4.1,臺北市大安區瑞安街71巷5弄2號,300.0,https://ifoodie.tw/restaurant/5e59d2748c906d7b80600a3b-%E5%88%A5%E7%B7%BB%E9%A4%90%E9%85%92%E5%9D%8A,0227083726,ChIJD-RdkSuqQjQRuQc9wAIDnQk,25.02807,121.5417274
208,Lili餐廳,4.0,臺北市士林區中山北路六段760號,605.0,https://ifoodie.tw/restaurant/559d0e92c03a103ee86c3879-Lili%E9%A4%90%E5%BB%B3,0228760798,ChIJze6J9YauQjQRT8xR9Ww2mkc,25.1158888,121.5284365
209,時寓,4.3,台北市中山區建國北路一段68號2樓,700.0,https://ifoodie.tw/restaurant/57cf05fe2756dd05d485a99f-%E6%99%82%E5%AF%93,0225069209,EjUxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOW7uuWci-WMl-i3r-S4gOautTY46JmfMiIdGhsKFgoUChIJeU7L-WGpQjQRVie9QY1zZ14SATI,25.049046399999998,121.5363422
210,HANKO 60,4.8,台北市萬華區漢口街2段60號,1000.0,https://ifoodie.tw/restaurant/580f9fe62756dd6782d9ebba-HANKO-60,0223810808,ChIJJ6OuLg-pQjQR5oiufi-vbho,25.045944,121.505214
211,昨天 Bistro & Flavor,4.6,臺北市大安區大安路一段19巷28號,690.0,https://ifoodie.tw/restaurant/5a4e6cf12756dd4707615c42-%E6%98%A8%E5%A4%A9-Bistro-%26-Flavor,0227722339,ChIJkzDkOturQjQR2KvFS3JKCL4,25.044354000000002,121.5475639
212,廚藏室STOREROOM,4.3,臺北市大安區復興南路一段340巷26號,800.0,https://ifoodie.tw/restaurant/5e476f6c8c906d3536e210b7-%E5%BB%9A%E8%97%8F%E5%AE%A4STOREROOM,0227018637,ChIJww4gCdSrQjQRDncC80YIW2o,25.0360025,121.54249469999999
213,Placebo 安慰劑小酒館,4.2,臺北市信義區基隆路二段83號,400.0,https://ifoodie.tw/restaurant/5a81ba582261391d449f97b4-Placebo-%E5%AE%89%E6%85%B0%E5%8A%91%E5%B0%8F%E9%85%92%E9%A4%A8,0287322345,ChIJKYVm8cqrQjQRZ3I4WGYtyc4,25.0300709,121.5579706
214,The Fridge bar,4.8,台北市延吉街101號,1080.0,https://ifoodie.tw/restaurant/5bda8ccd23679c66d592607d-The-Fridge-bar,0227753068,ChIJ4-Xin8arQjQRLxWSq5j4BBE,25.0432937,121.55406940000002
215,SEOUL BISTRO,4.2,台北市信義區松壽路11號B2,1200.0,https://ifoodie.tw/restaurant/5924791d2756dd3fdd9396dc-SEOUL-BISTRO,0227277336,EisxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7lo73ot68xMeiZn0IyIh4aHAoWChQKEgkHavZzuqtCNBGx5nnC-sfK8hICQjI,25.036544600000003,121.5672369
216,Bar Halfway There 半路酒吧,4.7,臺北市大安區文昌街24號2樓,800.0,https://ifoodie.tw/restaurant/5ca372172756dd62daaf41ba-Bar-Halfway-There-%E5%8D%8A%E8%B7%AF,0227007209,EioxMDblj7DngaPlj7DljJfluILlpKflronljYDmlofmmIzooZcyNOiZnzIiHRobChYKFAoSCcHQLJnNq0I0EUrQnOsY08ZWEgEy,25.032807899999998,121.5496499
217,樂蕾餐酒館 La Lechuza Sake Shop & Bistro,4.7,臺北市大安區信義路四段378巷11號,500.0,https://ifoodie.tw/restaurant/5b54fc8b23679c4edeea213d-%E6%A8%82%E8%95%BE%E9%A4%90%E9%85%92%E9%A4%A8-La-Lechuza-Sak,0920680621,ChIJOdPQwMurQjQRkZc-cShFdNc,25.032475,121.55587709999999
218,好處 Have A Nice Day,4.1,大安區羅斯福路三段283巷14弄30號,1000.0,https://ifoodie.tw/restaurant/576983742756dd134b34d03f-%E5%A5%BD%E8%99%95-Have-A-Nice-Day,0223638958,ChIJ6xM2ZompQjQRJvhTMZQEpY8,25.01839,121.53285729999999
219,果雅方舟The Ark-敦化概念店,4.4,臺北市大安區忠孝東路四段170巷6弄1之1號1樓,1200.0,https://ifoodie.tw/restaurant/5e35895e2756dd184b967746-%E6%9E%9C%E9%9B%85%E6%96%B9%E8%88%9FThe-Ark-%E6%95%A6%E5%8C%96%E6%A6%82%E5%BF%B5%E5%BA%97,0227315906,ChIJdbAqkCarQjQRPqysqelopjw,25.0408932,121.5507034
220,GALERIE Bistro,4.1,臺北市大同區南京西路25巷2號,1380.0,https://ifoodie.tw/restaurant/559d07a2c03a103ee86c355d-GALERIE-Bistro,0225580096,ChIJN6NAV2mpQjQRqKy5cDeGxTo,25.053323100000004,121.5202375
221,孔雀歐亞料理餐酒館Peacock Bistro,4.0,臺北市大同區迪化街一段197號,1000.0,https://ifoodie.tw/restaurant/559dd568c03a103ee86cb152-%E5%AD%94%E9%9B%80%E6%AD%90%E4%BA%9E%E6%96%99%E7%90%86%E9%A4%90%E9%85%92%E9%A4%A8Peacock-Bis,0225579629,ChIJvanS6xWpQjQRzoFBjL7X3U0,25.059322,121.50956599999999
222,Vicolo Trattoria 微巷 ‧ 義大利小餐館,4.1,臺北市士林區忠誠路二段166巷15號,1200.0,https://ifoodie.tw/restaurant/57b0b3e42756dd37cbd6ed38-Vicolo-Trattoria-%E5%BE%AE%E5%B7%B7-,0228727202,ChIJb-aXIYGuQjQRZPc4EoKSbgU,25.1157738,121.5325503
223,發琴吧 Ginspiration,4.7,臺北市大同區迪化街一段76號3樓之2,600.0,https://ifoodie.tw/restaurant/5ca372312756dd62daaf41c6-%E7%99%BC%E7%90%B4%E5%90%A7-Ginspiration,0225562526,EjYxMDPlj7DngaPlj7DljJfluILlpKflkIzljYDov6rljJbooZfkuIDmrrU3NuiZn-aok-S5izIiIxohChYKFAoSCXvtq3IUqUI0EQbxERgTnO67EgfmqJPkuYsy,25.0557438,121.50989609999999
224,F Gallery by A Train,4.1,臺北市松山區南京東路三段276號2樓,600.0,https://ifoodie.tw/restaurant/5d633dc58c906d63dbc4c18d-F-Gallery-by-A-Train,0227117123,EjQxMDXlj7DngaPlj7DljJfluILmnb7lsbHljYDljZfkuqzmnbHot6_kuInmrrUyNzbomZ8yIh0aGwoWChQKEgnJ53iC3atCNBFbQbPmOXk9qxIBMg,25.051591100000003,121.54555420000001
225,Needle Bar,4.5,臺北市大安區文昌街125號,150.0,https://ifoodie.tw/restaurant/5ca3722f2756dd62daaf41c3-Needle-Bar,0227078831,ChIJ0zdpRcyrQjQRYdZVb9gMQq0,25.0327057,121.5520626
226,小食糖sugar bistro /環浪商號,4.7,臺北市中正區信義路二段181巷3號,220.0,https://ifoodie.tw/restaurant/559d0729c03a103ee86c351d-%E5%B0%8F%E9%A3%9F%E7%B3%96sugar-bistro-%2F%E7%92%B0%E6%B5%AA%E5%95%86,0223965965,ChIJfyatdoKpQjQRA1Kc6u3jH2k,25.034252399999996,121.52946770000001
227,D’N 敦南酒窖,4.8,臺北市大安區敦化南路二段140號,600.0,https://ifoodie.tw/restaurant/5e021f1d2756dd5699e012bc-D%E2%80%99N-%E6%95%A6%E5%8D%97%E9%85%92%E7%AA%96,0227082989,ChIJJUlO9i2qQjQRM8Q55kLhMT8,25.025703,121.54829099999999
228,莎瓦迪卡,4.3,臺北市大安區大安路一段176巷1號,600.0,https://ifoodie.tw/restaurant/564bfc91699b6e099cfabcf1-%E8%8E%8E%E7%93%A6%E8%BF%AA%E5%8D%A1,0227062022,ChIJFamQg9GrQjQRIhdT3LiDcQI,25.0364819,121.5458554
229,Un Petit Pas Bistro 一小步,4.4,臺北市大安區復興南路一段107巷5弄11號,1000.0,https://ifoodie.tw/restaurant/58c982ee2756dd602f419a0b-Un-Petit-Pas-Bistro-,0227312828,ChIJRe8Ws9urQjQRZMfierg00MI,25.044354199999997,121.54469499999999
230,Mastro Cafe,4.2,台北市內湖區瑞光路316巷58號,830.0,https://ifoodie.tw/restaurant/559d35b9c03a103ee86c50b9-Mastro-Cafe,0287523558,ChIJF9Bh6HqsQjQRn9RFh1ndnfQ,25.0758677,121.57323819999999
231,UMAMI 金色三麥,4.7,臺北市信義區松智路17號7F,750.0,https://ifoodie.tw/restaurant/5cd26f0c23679c1bbc69f6e3-UMAMI-%E9%87%91%E8%89%B2%E4%B8%89%E9%BA%A5,0227291229,EisxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7mmbrot68xN-iZnzdGIh4aHAoWChQKEglRcR4rt6tCNBEFodFQg3fJsxICN0Y,25.034307300000002,121.56595549999999
232,Secret bistro秘密小酒館,4.7,臺北市中山區中原街139號1樓,1000.0,https://ifoodie.tw/restaurant/5debb996d6895d32ada7b949-Secret-bistro%E7%A7%98%E5%AF%86%E5%B0%8F%E9%85%92%E9%A4%A8,0905677285,Ei0xMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOS4reWOn-ihlzEzOeiZnzEiHRobChYKFAoSCZfFBVJaqUI0EfTzOW-d9TyGEgEx,25.0641425,121.52915530000001
233,Aj's wine & bistro,4.7,台北市大安區通化街171巷33號,600.0,https://ifoodie.tw/restaurant/59f544532261394e9844db4f-Aj's-wine-%26-bistro,0227321189,ChIJA9sZuDSqQjQRqUBHH70CHBI,25.0277604,121.55548600000002
234,魯蛋茶酒館,4.5,臺北市大同區迪化街一段333號,700.0,https://ifoodie.tw/restaurant/5ca3763c23679c1527915066-%E9%AD%AF%E8%9B%8B%E8%8C%B6%E9%85%92%E9%A4%A8,0225536111,ChIJrUcLZT6pQjQROYGMeRMdmi8,25.0626124,121.50931969999999
235,Beer Rush Taproom,4.8,臺北市大安區光復南路260巷25號,600.0,https://ifoodie.tw/restaurant/5fa8291702935e62d371262a-Beer-Rush-Taproom,0908696790,ChIJId2QN8arQjQRlA2o44aZqAk,25.040075,121.556329
236,星夜 Starry night Bar,4.8,台北市大同區長安西路76號,320.0,https://ifoodie.tw/restaurant/5e4103e82261393086fd2701-%E6%98%9F%E5%A4%9C-Starry-night-Bar,0225500421,ChIJTUzWLGypQjQR_5pLTdeSq5Y,25.050267899999998,121.5193554
