,name,rating,address,ave_price,url,tel,crawl_result,lat_lng,place_id
189,離城放感情,4.7,臺北市大安區嘉興街345號,700.0,https://ifoodie.tw/restaurant/5e0242e98c906d4b7b785ed4-%E9%9B%A2%E5%9F%8E%E6%94%BE%E6%84%9F%E6%83%85,0227389666,"{'candidates': [{'geometry': {'location': {'lat': 25.0222604, 'lng': 121.552554}, 'viewport': {'northeast': {'lat': 25.02360112989272, 'lng': 121.5539088298927}, 'southwest': {'lat': 25.02090147010728, 'lng': 121.5512091701073}}}, 'place_id': 'ChIJQ8a8FjGqQjQRyYCGutVE22s'}], 'status': 'OK'}","[25.0222604, 121.552554]",ChIJQ8a8FjGqQjQRyYCGutVE22s
190,Bitter Burro,5.0,臺北市大同區承德路一段24巷2號,600.0,https://ifoodie.tw/restaurant/5e46ad1a2756dd434ce25feb-Bitter-Burro,0225525896,"{'candidates': [{'geometry': {'location': {'lat': 25.0504511, 'lng': 121.5166298}, 'viewport': {'northeast': {'lat': 25.05182877989272, 'lng': 121.5179880298927}, 'southwest': {'lat': 25.04912912010728, 'lng': 121.5152883701072}}}, 'place_id': 'ChIJWUTbG22pQjQRzsfQEefMhO4'}], 'status': 'OK'}","[25.0504511, 121.5166298]",ChIJWUTbG22pQjQRzsfQEefMhO4
191,Mikkeller Taipei 米凱樂啤酒吧,4.4,台北市大同區南京西路241號,180.0,https://ifoodie.tw/restaurant/579f919c2756dd715c15efeb-Mikkeller-Taipei-%E7%B1%B3%E5%87%B1%E6%A8%82,0225586978,"{'candidates': [{'geometry': {'location': {'lat': 25.0536656, 'lng': 121.5100757}, 'viewport': {'northeast': {'lat': 25.05502502989272, 'lng': 121.5115112298927}, 'southwest': {'lat': 25.05232537010728, 'lng': 121.5088115701073}}}, 'place_id': 'ChIJS1XdlxOpQjQRgozDo01bfZo'}], 'status': 'OK'}","[25.0536656, 121.5100757]",ChIJS1XdlxOpQjQRgozDo01bfZo
192,純Chunmix餐酒館,4.7,臺北市大安區光復南路290巷55號1樓,300.0,https://ifoodie.tw/restaurant/5e363a2d226139772740528d-%E7%B4%94Chunmix%E9%A4%90%E9%85%92%E9%A4%A8,0227763089,"{'candidates': [{'geometry': {'location': {'lat': 25.0392643, 'lng': 121.5552561}, 'viewport': {'northeast': {'lat': 25.04066397989272, 'lng': 121.5566080298927}, 'southwest': {'lat': 25.03796432010727, 'lng': 121.5539083701073}}}, 'place_id': 'EjMxMDblj7DngaPlj7DljJfluILlpKflronljYDlhYnlvqnljZfot68yOTDlt7c1NeiZnzEiHRobChYKFAoSCVevYR7Gq0I0EckBDYTTSPeFEgEx'}], 'status': 'OK'}","[25.0392643, 121.5552561]",EjMxMDblj7DngaPlj7DljJfluILlpKflronljYDlhYnlvqnljZfot68yOTDlt7c1NeiZnzEiHRobChYKFAoSCVevYR7Gq0I0EckBDYTTSPeFEgEx
193,SAKEBONO SAKE BAR 曙 日本清酒吧,4.6,臺北市萬華區西園路一段226號,1200.0,https://ifoodie.tw/restaurant/5e70dd262756dd355d213cb8-SAKEBONO-SAKE-BAR-%E6%9B%99-,0223082369,"{'candidates': [{'geometry': {'location': {'lat': 25.0350998, 'lng': 121.4990244}, 'viewport': {'northeast': {'lat': 25.03642352989272, 'lng': 121.5004236298928}, 'southwest': {'lat': 25.03372387010728, 'lng': 121.4977239701073}}}, 'place_id': 'ChIJafB7wq6pQjQRMYH31AL4Irw'}], 'status': 'OK'}","[25.0350998, 121.4990244]",ChIJafB7wq6pQjQRMYH31AL4Irw
194,土貓商號 Turkish Kedi,4.4,臺北市中正區汀州路三段104巷6號,440.0,https://ifoodie.tw/restaurant/5e947aacd6895d5269fa940b-%E5%9C%9F%E8%B2%93%E5%95%86%E8%99%9F-Turkish-Kedi,0928003070,"{'candidates': [{'geometry': {'location': {'lat': 25.014096, 'lng': 121.533143}, 'viewport': {'northeast': {'lat': 25.01544372989272, 'lng': 121.5344866798928}, 'southwest': {'lat': 25.01274407010727, 'lng': 121.5317870201073}}}, 'place_id': 'ChIJx2O5FoupQjQRPiGEFr0275A'}], 'status': 'OK'}","[25.014096, 121.533143]",ChIJx2O5FoupQjQRPiGEFr0275A
195,歐巴噠韓國炸雞,4.0,臺北市中山區中山北路二段183巷2之4號,400.0,https://ifoodie.tw/restaurant/5ac7b74c2756dd38a572c466-%E6%AD%90%E5%B7%B4%E5%99%A0%E9%9F%93%E5%9C%8B%E7%82%B8%E9%9B%9E,0225963777,"{'candidates': [{'geometry': {'location': {'lat': 25.06368, 'lng': 121.522901}, 'viewport': {'northeast': {'lat': 25.06506402989272, 'lng': 121.5242432298927}, 'southwest': {'lat': 25.06236437010728, 'lng': 121.5215435701073}}}, 'place_id': 'ChIJN0ctikSpQjQRDDy_SCzxQyk'}], 'status': 'OK'}","[25.06368, 121.522901]",ChIJN0ctikSpQjQRDDy_SCzxQyk
196,台北美侖,4.2,臺北市大安區復興南路一段317號,560.0,https://ifoodie.tw/restaurant/559d636ec03a103ee86c6de0-%E5%8F%B0%E5%8C%97%E7%BE%8E%E4%BE%96,0255793888,"{'candidates': [{'geometry': {'location': {'lat': 25.0342737, 'lng': 121.5438648}, 'viewport': {'northeast': {'lat': 25.03562447989272, 'lng': 121.5451309798927}, 'southwest': {'lat': 25.03292482010727, 'lng': 121.5424313201073}}}, 'place_id': 'ChIJkwKVntOrQjQR3WmFdMhf0n0'}], 'status': 'OK'}","[25.0342737, 121.5438648]",ChIJkwKVntOrQjQR3WmFdMhf0n0
197,Trattoria al Sole 豔陽下義大利小餐館,4.5,臺北市文山區新光路一段44號,600.0,https://ifoodie.tw/restaurant/5ceb95b8226139300d743c2c-Trattoria-al-Sole-%E8%B1%94%E9%99%BD,0229375010,"{'candidates': [{'geometry': {'location': {'lat': 24.9897689, 'lng': 121.573614}, 'viewport': {'northeast': {'lat': 24.99112027989272, 'lng': 121.5750243298927}, 'southwest': {'lat': 24.98842062010728, 'lng': 121.5723246701073}}}, 'place_id': 'ChIJ3d6R-HqqQjQRRlM2JOZ9Jsc'}], 'status': 'OK'}","[24.9897689, 121.573614]",ChIJ3d6R-HqqQjQRRlM2JOZ9Jsc
198,Purrson 呼嚕小酒館,4.6,臺北市文山區指南路二段106號,600.0,https://ifoodie.tw/restaurant/5e67a2782756dd355917d3a9-Purrson-%E5%91%BC%E5%9A%95%E5%B0%8F%E9%85%92%E9%A4%A8,0229369172,"{'candidates': [{'geometry': {'location': {'lat': 24.986129, 'lng': 121.5794662}, 'viewport': {'northeast': {'lat': 24.98750837989272, 'lng': 121.5808635298928}, 'southwest': {'lat': 24.98480872010728, 'lng': 121.5781638701073}}}, 'place_id': 'ChIJc3wpLHyqQjQR3AlzeN5Lszs'}], 'status': 'OK'}","[24.986129, 121.5794662]",ChIJc3wpLHyqQjQR3AlzeN5Lszs
199,渣男Taiwan Bistro 中山店,4.5,臺北市大同區承德路二段14號,600.0,https://ifoodie.tw/restaurant/5e6249ddd6895d2bdf3ae29b-%E6%B8%A3%E7%94%B7Taiwan-Bistro-%E4%B8%AD%E5%B1%B1%E5%BA%97,0225508010,"{'candidates': [{'geometry': {'location': {'lat': 25.0554057, 'lng': 121.5179714}, 'viewport': {'northeast': {'lat': 25.05675577989272, 'lng': 121.5193915298927}, 'southwest': {'lat': 25.05405612010728, 'lng': 121.5166918701073}}}, 'place_id': 'ChIJU4CSsGupQjQR95oPy277jJ0'}], 'status': 'OK'}","[25.0554057, 121.5179714]",ChIJU4CSsGupQjQR95oPy277jJ0
200,阿力的搖滾廚房,4.6,臺北市松山區富錦街498號,800.0,https://ifoodie.tw/restaurant/559d9525c03a103ee86c8cce-%E9%98%BF%E5%8A%9B%E7%9A%84%E6%90%96%E6%BB%BE%E5%BB%9A%E6%88%BF,0227670901,"{'candidates': [{'geometry': {'location': {'lat': 25.060854, 'lng': 121.564051}, 'viewport': {'northeast': {'lat': 25.06227312989272, 'lng': 121.5653945798927}, 'southwest': {'lat': 25.05957347010727, 'lng': 121.5626949201073}}}, 'place_id': 'ChIJPRpEtY2rQjQRIEhwtmgg_T0'}], 'status': 'OK'}","[25.060854, 121.564051]",ChIJPRpEtY2rQjQRIEhwtmgg_T0
201,Muzeo Gastronomy&Draft,4.4,臺北市大安區忠孝東路四段170巷6弄14號,300.0,https://ifoodie.tw/restaurant/5de4a72d2261392c9512d815-Muzeo-Gastronomy%26Dra,0227525299,"{'candidates': [{'geometry': {'location': {'lat': 25.0408076, 'lng': 121.5501115}, 'viewport': {'northeast': {'lat': 25.04216572989272, 'lng': 121.5514613798927}, 'southwest': {'lat': 25.03946607010728, 'lng': 121.5487617201073}}}, 'place_id': 'ChIJCUWLZsWrQjQRS-hI4ZRS8eA'}], 'status': 'OK'}","[25.0408076, 121.5501115]",ChIJCUWLZsWrQjQRS-hI4ZRS8eA
202,30 thirty老酒館,4.4,臺北市信義區逸仙路26巷17號,1000.0,https://ifoodie.tw/restaurant/559db1cec03a103ee86c9c6b-30-thirty%E8%80%81%E9%85%92%E9%A4%A8,0287892663,"{'candidates': [{'geometry': {'location': {'lat': 25.0396755, 'lng': 121.562446}, 'viewport': {'northeast': {'lat': 25.04091567989272, 'lng': 121.5637901798927}, 'southwest': {'lat': 25.03821602010728, 'lng': 121.5610905201073}}}, 'place_id': 'ChIJgyGUU7irQjQRBLqC4d0wGxo'}], 'status': 'OK'}","[25.0396755, 121.562446]",ChIJgyGUU7irQjQRBLqC4d0wGxo
203,Trio café 三重奏,4.4,台北市中正區八德路一段1號,250.0,https://ifoodie.tw/restaurant/569b2a02699b6e7bef526e23-Trio-caf%C3%A9-%E4%B8%89%E9%87%8D%E5%A5%8F,0223581058,"{'candidates': [{'geometry': {'location': {'lat': 25.0433045, 'lng': 121.5292957}, 'viewport': {'northeast': {'lat': 25.04481172989272, 'lng': 121.5307627298927}, 'southwest': {'lat': 25.04211207010728, 'lng': 121.5280630701073}}}, 'place_id': 'ChIJYxFqPHupQjQRGY2dosVbpD8'}], 'status': 'OK'}","[25.0433045, 121.5292957]",ChIJYxFqPHupQjQRGY2dosVbpD8
204,Tickle my fantasy,2.8,臺北市大安區安和路二段8號,500.0,https://ifoodie.tw/restaurant/5b9b5bc7f52468775bfe28c3-Tickle-my-fantasy,0227090106,"{'candidates': [{'geometry': {'location': {'lat': 25.0325703, 'lng': 121.5522498}, 'viewport': {'northeast': {'lat': 25.03392537989272, 'lng': 121.5536772298927}, 'southwest': {'lat': 25.03122572010728, 'lng': 121.5509775701073}}}, 'place_id': 'ChIJySbPRMyrQjQRjXRwevjw3Kk'}], 'status': 'OK'}","[25.0325703, 121.5522498]",ChIJySbPRMyrQjQRjXRwevjw3Kk
205,WAT Bar,4.4,台北市信義路五段16號1樓,600.0,https://ifoodie.tw/restaurant/5de486ed8c906d1934df397f-WAT-Bar,0227205161,"{'candidates': [{'geometry': {'location': {'lat': 25.0331702, 'lng': 121.5674315}, 'viewport': {'northeast': {'lat': 25.03439287989272, 'lng': 121.5687661298927}, 'southwest': {'lat': 25.03169322010728, 'lng': 121.5660664701073}}}, 'place_id': 'EjMxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDkv6Hnvqnot6_kupTmrrUxNi0xN-iZnzEiHRobChYKFAoSCTfMwBuxq0I0EYEuNhsacswjEgEx'}], 'status': 'OK'}","[25.0331702, 121.5674315]",EjMxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDkv6Hnvqnot6_kupTmrrUxNi0xN-iZnzEiHRobChYKFAoSCTfMwBuxq0I0EYEuNhsacswjEgEx
206,The Scent 松菸店,4.9,臺北市信義區菸廠路88號B2,400.0,https://ifoodie.tw/restaurant/5e537b998c906d0e1ebbc3df-The-Scent-%E6%9D%BE%E8%8F%B8%E5%BA%97,松菸誠品 the Scent小所在,"{'candidates': [{'geometry': {'location': {'lat': 25.0445662, 'lng': 121.5614467}, 'viewport': {'northeast': {'lat': 25.04613692989272, 'lng': 121.5628316298927}, 'southwest': {'lat': 25.04343727010727, 'lng': 121.5601319701073}}}, 'place_id': 'EisxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDoj7jlu6Dot684OOiZn0IyIh4aHAoWChQKEgnnmZgTv6tCNBHiELOr1lgW7BICQjI'}], 'status': 'OK'}","[25.0445662, 121.5614467]",EisxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDoj7jlu6Dot684OOiZn0IyIh4aHAoWChQKEgnnmZgTv6tCNBHiELOr1lgW7BICQjI
207,別緻餐酒坊,4.1,臺北市大安區瑞安街71巷5弄2號,300.0,https://ifoodie.tw/restaurant/5e59d2748c906d7b80600a3b-%E5%88%A5%E7%B7%BB%E9%A4%90%E9%85%92%E5%9D%8A,0227083726,"{'candidates': [{'geometry': {'location': {'lat': 25.02807, 'lng': 121.5417274}, 'viewport': {'northeast': {'lat': 25.02941507989272, 'lng': 121.5430775298927}, 'southwest': {'lat': 25.02671542010728, 'lng': 121.5403778701072}}}, 'place_id': 'ChIJD-RdkSuqQjQRuQc9wAIDnQk'}], 'status': 'OK'}","[25.02807, 121.5417274]",ChIJD-RdkSuqQjQRuQc9wAIDnQk
208,Lili餐廳,4.0,臺北市士林區中山北路六段760號,605.0,https://ifoodie.tw/restaurant/559d0e92c03a103ee86c3879-Lili%E9%A4%90%E5%BB%B3,0228760798,"{'candidates': [{'geometry': {'location': {'lat': 25.1158888, 'lng': 121.5284365}, 'viewport': {'northeast': {'lat': 25.11727822989273, 'lng': 121.5297112298928}, 'southwest': {'lat': 25.11457857010728, 'lng': 121.5270115701073}}}, 'place_id': 'ChIJze6J9YauQjQRT8xR9Ww2mkc'}], 'status': 'OK'}","[25.1158888, 121.5284365]",ChIJze6J9YauQjQRT8xR9Ww2mkc
209,時寓,4.3,台北市中山區建國北路一段68號2樓,700.0,https://ifoodie.tw/restaurant/57cf05fe2756dd05d485a99f-%E6%99%82%E5%AF%93,0225069209,"{'candidates': [{'geometry': {'location': {'lat': 25.0490464, 'lng': 121.5363422}, 'viewport': {'northeast': {'lat': 25.05039447989272, 'lng': 121.5377752298927}, 'southwest': {'lat': 25.04769482010727, 'lng': 121.5350755701073}}}, 'place_id': 'EjUxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOW7uuWci-WMl-i3r-S4gOautTY46JmfMiIdGhsKFgoUChIJeU7L-WGpQjQRVie9QY1zZ14SATI'}], 'status': 'OK'}","[25.0490464, 121.5363422]",EjUxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOW7uuWci-WMl-i3r-S4gOautTY46JmfMiIdGhsKFgoUChIJeU7L-WGpQjQRVie9QY1zZ14SATI
210,HANKO 60,4.8,台北市萬華區漢口街2段60號,1000.0,https://ifoodie.tw/restaurant/580f9fe62756dd6782d9ebba-HANKO-60,0223810808,"{'candidates': [{'geometry': {'location': {'lat': 25.045944, 'lng': 121.505214}, 'viewport': {'northeast': {'lat': 25.04733877989272, 'lng': 121.5065763798927}, 'southwest': {'lat': 25.04463912010727, 'lng': 121.5038767201073}}}, 'place_id': 'ChIJJ6OuLg-pQjQR5oiufi-vbho'}], 'status': 'OK'}","[25.045944, 121.505214]",ChIJJ6OuLg-pQjQR5oiufi-vbho
211,昨天 Bistro & Flavor,4.6,臺北市大安區大安路一段19巷28號,690.0,https://ifoodie.tw/restaurant/5a4e6cf12756dd4707615c42-%E6%98%A8%E5%A4%A9-Bistro-%26-Flavor,0227722339,"{'candidates': [{'geometry': {'location': {'lat': 25.044354, 'lng': 121.5475639}, 'viewport': {'northeast': {'lat': 25.04574277989272, 'lng': 121.5489151298927}, 'southwest': {'lat': 25.04304312010728, 'lng': 121.5462154701073}}}, 'place_id': 'ChIJkzDkOturQjQR2KvFS3JKCL4'}], 'status': 'OK'}","[25.044354, 121.5475639]",ChIJkzDkOturQjQR2KvFS3JKCL4
212,廚藏室STOREROOM,4.3,臺北市大安區復興南路一段340巷26號,800.0,https://ifoodie.tw/restaurant/5e476f6c8c906d3536e210b7-%E5%BB%9A%E8%97%8F%E5%AE%A4STOREROOM,0227018637,"{'candidates': [{'geometry': {'location': {'lat': 25.0360025, 'lng': 121.5424947}, 'viewport': {'northeast': {'lat': 25.03739682989272, 'lng': 121.5438518798928}, 'southwest': {'lat': 25.03469717010728, 'lng': 121.5411522201073}}}, 'place_id': 'ChIJww4gCdSrQjQRDncC80YIW2o'}], 'status': 'OK'}","[25.0360025, 121.5424947]",ChIJww4gCdSrQjQRDncC80YIW2o
213,Placebo 安慰劑小酒館,4.2,臺北市信義區基隆路二段83號,400.0,https://ifoodie.tw/restaurant/5a81ba582261391d449f97b4-Placebo-%E5%AE%89%E6%85%B0%E5%8A%91%E5%B0%8F%E9%85%92%E9%A4%A8,0287322345,"{'candidates': [{'geometry': {'location': {'lat': 25.0300709, 'lng': 121.5579706}, 'viewport': {'northeast': {'lat': 25.03144512989272, 'lng': 121.5592783798927}, 'southwest': {'lat': 25.02874547010728, 'lng': 121.5565787201073}}}, 'place_id': 'ChIJKYVm8cqrQjQRZ3I4WGYtyc4'}], 'status': 'OK'}","[25.0300709, 121.5579706]",ChIJKYVm8cqrQjQRZ3I4WGYtyc4
214,The Fridge bar,4.8,台北市延吉街101號,1080.0,https://ifoodie.tw/restaurant/5bda8ccd23679c66d592607d-The-Fridge-bar,0227753068,"{'candidates': [{'geometry': {'location': {'lat': 25.0432937, 'lng': 121.5540694}, 'viewport': {'northeast': {'lat': 25.04463827989272, 'lng': 121.5553940798927}, 'southwest': {'lat': 25.04193862010727, 'lng': 121.5526944201073}}}, 'place_id': 'ChIJ4-Xin8arQjQRLxWSq5j4BBE'}], 'status': 'OK'}","[25.0432937, 121.5540694]",ChIJ4-Xin8arQjQRLxWSq5j4BBE
215,SEOUL BISTRO,4.2,台北市信義區松壽路11號B2,1200.0,https://ifoodie.tw/restaurant/5924791d2756dd3fdd9396dc-SEOUL-BISTRO,0227277336,"{'candidates': [{'geometry': {'location': {'lat': 25.0365446, 'lng': 121.5672369}, 'viewport': {'northeast': {'lat': 25.03753682989272, 'lng': 121.5685936798927}, 'southwest': {'lat': 25.03483717010727, 'lng': 121.5658940201073}}}, 'place_id': 'EisxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7lo73ot68xMeiZn0IyIh4aHAoWChQKEgkHavZzuqtCNBGx5nnC-sfK8hICQjI'}], 'status': 'OK'}","[25.0365446, 121.5672369]",EisxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDmnb7lo73ot68xMeiZn0IyIh4aHAoWChQKEgkHavZzuqtCNBGx5nnC-sfK8hICQjI
216,Bar Halfway There 半路酒吧,4.7,臺北市大安區文昌街24號2樓,800.0,https://ifoodie.tw/restaurant/5ca372172756dd62daaf41ba-Bar-Halfway-There-%E5%8D%8A%E8%B7%AF,0227007209,"{'candidates': [{'geometry': {'location': {'lat': 25.0328079, 'lng': 121.5496499}, 'viewport': {'northeast': {'lat': 25.03420142989272, 'lng': 121.5510053798928}, 'southwest': {'lat': 25.03150177010728, 'lng': 121.5483057201073}}}, 'place_id': 'EioxMDblj7DngaPlj7DljJfluILlpKflronljYDmlofmmIzooZcyNOiZnzIiHRobChYKFAoSCcHQLJnNq0I0EUrQnOsY08ZWEgEy'}], 'status': 'OK'}","[25.0328079, 121.5496499]",EioxMDblj7DngaPlj7DljJfluILlpKflronljYDmlofmmIzooZcyNOiZnzIiHRobChYKFAoSCcHQLJnNq0I0EUrQnOsY08ZWEgEy
217,樂蕾餐酒館 La Lechuza Sake Shop & Bistro,4.7,臺北市大安區信義路四段378巷11號,500.0,https://ifoodie.tw/restaurant/5b54fc8b23679c4edeea213d-%E6%A8%82%E8%95%BE%E9%A4%90%E9%85%92%E9%A4%A8-La-Lechuza-Sak,0920680621,"{'candidates': [{'geometry': {'location': {'lat': 25.032475, 'lng': 121.5558771}, 'viewport': {'northeast': {'lat': 25.03382102989272, 'lng': 121.5571717798928}, 'southwest': {'lat': 25.03112137010728, 'lng': 121.5544721201073}}}, 'place_id': 'ChIJOdPQwMurQjQRkZc-cShFdNc'}], 'status': 'OK'}","[25.032475, 121.5558771]",ChIJOdPQwMurQjQRkZc-cShFdNc
218,好處 Have A Nice Day,4.1,大安區羅斯福路三段283巷14弄30號,1000.0,https://ifoodie.tw/restaurant/576983742756dd134b34d03f-%E5%A5%BD%E8%99%95-Have-A-Nice-Day,0223638958,"{'candidates': [{'geometry': {'location': {'lat': 25.01839, 'lng': 121.5328573}, 'viewport': {'northeast': {'lat': 25.01970812989272, 'lng': 121.5341554798927}, 'southwest': {'lat': 25.01700847010727, 'lng': 121.5314558201073}}}, 'place_id': 'ChIJ6xM2ZompQjQRJvhTMZQEpY8'}], 'status': 'OK'}","[25.01839, 121.5328573]",ChIJ6xM2ZompQjQRJvhTMZQEpY8
219,果雅方舟The Ark-敦化概念店,4.4,臺北市大安區忠孝東路四段170巷6弄1之1號1樓,1200.0,https://ifoodie.tw/restaurant/5e35895e2756dd184b967746-%E6%9E%9C%E9%9B%85%E6%96%B9%E8%88%9FThe-Ark-%E6%95%A6%E5%8C%96%E6%A6%82%E5%BF%B5%E5%BA%97,0227315906,"{'candidates': [{'geometry': {'location': {'lat': 25.0408932, 'lng': 121.5507034}, 'viewport': {'northeast': {'lat': 25.04222642989272, 'lng': 121.5520805298927}, 'southwest': {'lat': 25.03952677010728, 'lng': 121.5493808701073}}}, 'place_id': 'ChIJdbAqkCarQjQRPqysqelopjw'}], 'status': 'OK'}","[25.0408932, 121.5507034]",ChIJdbAqkCarQjQRPqysqelopjw
220,GALERIE Bistro,4.1,臺北市大同區南京西路25巷2號,1380.0,https://ifoodie.tw/restaurant/559d07a2c03a103ee86c355d-GALERIE-Bistro,0225580096,"{'candidates': [{'geometry': {'location': {'lat': 25.0533231, 'lng': 121.5202375}, 'viewport': {'northeast': {'lat': 25.05467192989272, 'lng': 121.5216014798927}, 'southwest': {'lat': 25.05197227010728, 'lng': 121.5189018201072}}}, 'place_id': 'ChIJN6NAV2mpQjQRqKy5cDeGxTo'}], 'status': 'OK'}","[25.0533231, 121.5202375]",ChIJN6NAV2mpQjQRqKy5cDeGxTo
221,孔雀歐亞料理餐酒館Peacock Bistro,4.0,臺北市大同區迪化街一段197號,1000.0,https://ifoodie.tw/restaurant/559dd568c03a103ee86cb152-%E5%AD%94%E9%9B%80%E6%AD%90%E4%BA%9E%E6%96%99%E7%90%86%E9%A4%90%E9%85%92%E9%A4%A8Peacock-Bis,0225579629,"{'candidates': [{'geometry': {'location': {'lat': 25.059322, 'lng': 121.509566}, 'viewport': {'northeast': {'lat': 25.06066652989272, 'lng': 121.5108730798927}, 'southwest': {'lat': 25.05796687010728, 'lng': 121.5081734201073}}}, 'place_id': 'ChIJvanS6xWpQjQRzoFBjL7X3U0'}], 'status': 'OK'}","[25.059322, 121.509566]",ChIJvanS6xWpQjQRzoFBjL7X3U0
222,Vicolo Trattoria 微巷 ‧ 義大利小餐館,4.1,臺北市士林區忠誠路二段166巷15號,1200.0,https://ifoodie.tw/restaurant/57b0b3e42756dd37cbd6ed38-Vicolo-Trattoria-%E5%BE%AE%E5%B7%B7-,0228727202,"{'candidates': [{'geometry': {'location': {'lat': 25.1157738, 'lng': 121.5325503}, 'viewport': {'northeast': {'lat': 25.11715437989272, 'lng': 121.5339232798927}, 'southwest': {'lat': 25.11445472010728, 'lng': 121.5312236201073}}}, 'place_id': 'ChIJb-aXIYGuQjQRZPc4EoKSbgU'}], 'status': 'OK'}","[25.1157738, 121.5325503]",ChIJb-aXIYGuQjQRZPc4EoKSbgU
223,發琴吧 Ginspiration,4.7,臺北市大同區迪化街一段76號3樓之2,600.0,https://ifoodie.tw/restaurant/5ca372312756dd62daaf41c6-%E7%99%BC%E7%90%B4%E5%90%A7-Ginspiration,0225562526,"{'candidates': [{'geometry': {'location': {'lat': 25.0557438, 'lng': 121.5098961}, 'viewport': {'northeast': {'lat': 25.05709777989272, 'lng': 121.5112854798927}, 'southwest': {'lat': 25.05439812010728, 'lng': 121.5085858201073}}}, 'place_id': 'EjYxMDPlj7DngaPlj7DljJfluILlpKflkIzljYDov6rljJbooZfkuIDmrrU3NuiZn-aok-S5izIiIxohChYKFAoSCXvtq3IUqUI0EQbxERgTnO67EgfmqJPkuYsy'}], 'status': 'OK'}","[25.0557438, 121.5098961]",EjYxMDPlj7DngaPlj7DljJfluILlpKflkIzljYDov6rljJbooZfkuIDmrrU3NuiZn-aok-S5izIiIxohChYKFAoSCXvtq3IUqUI0EQbxERgTnO67EgfmqJPkuYsy
224,F Gallery by A Train,4.1,臺北市松山區南京東路三段276號2樓,600.0,https://ifoodie.tw/restaurant/5d633dc58c906d63dbc4c18d-F-Gallery-by-A-Train,0227117123,"{'candidates': [{'geometry': {'location': {'lat': 25.0515911, 'lng': 121.5455542}, 'viewport': {'northeast': {'lat': 25.05301897989272, 'lng': 121.5469059298927}, 'southwest': {'lat': 25.05031932010728, 'lng': 121.5442062701072}}}, 'place_id': 'EjQxMDXlj7DngaPlj7DljJfluILmnb7lsbHljYDljZfkuqzmnbHot6_kuInmrrUyNzbomZ8yIh0aGwoWChQKEgnJ53iC3atCNBFbQbPmOXk9qxIBMg'}], 'status': 'OK'}","[25.0515911, 121.5455542]",EjQxMDXlj7DngaPlj7DljJfluILmnb7lsbHljYDljZfkuqzmnbHot6_kuInmrrUyNzbomZ8yIh0aGwoWChQKEgnJ53iC3atCNBFbQbPmOXk9qxIBMg
225,Needle Bar,4.5,臺北市大安區文昌街125號,150.0,https://ifoodie.tw/restaurant/5ca3722f2756dd62daaf41c3-Needle-Bar,0227078831,"{'candidates': [{'geometry': {'location': {'lat': 25.0327057, 'lng': 121.5520626}, 'viewport': {'northeast': {'lat': 25.03402467989272, 'lng': 121.5534090798927}, 'southwest': {'lat': 25.03132502010728, 'lng': 121.5507094201073}}}, 'place_id': 'ChIJ0zdpRcyrQjQRYdZVb9gMQq0'}], 'status': 'OK'}","[25.0327057, 121.5520626]",ChIJ0zdpRcyrQjQRYdZVb9gMQq0
226,小食糖sugar bistro /環浪商號,4.7,臺北市中正區信義路二段181巷3號,220.0,https://ifoodie.tw/restaurant/559d0729c03a103ee86c351d-%E5%B0%8F%E9%A3%9F%E7%B3%96sugar-bistro-%2F%E7%92%B0%E6%B5%AA%E5%95%86,0223965965,"{'candidates': [{'geometry': {'location': {'lat': 25.0342524, 'lng': 121.5294677}, 'viewport': {'northeast': {'lat': 25.03560592989272, 'lng': 121.5307703298927}, 'southwest': {'lat': 25.03290627010728, 'lng': 121.5280706701073}}}, 'place_id': 'ChIJfyatdoKpQjQRA1Kc6u3jH2k'}], 'status': 'OK'}","[25.0342524, 121.5294677]",ChIJfyatdoKpQjQRA1Kc6u3jH2k
227,D’N 敦南酒窖,4.8,臺北市大安區敦化南路二段140號,600.0,https://ifoodie.tw/restaurant/5e021f1d2756dd5699e012bc-D%E2%80%99N-%E6%95%A6%E5%8D%97%E9%85%92%E7%AA%96,0227082989,"{'candidates': [{'geometry': {'location': {'lat': 25.025703, 'lng': 121.548291}, 'viewport': {'northeast': {'lat': 25.02705132989272, 'lng': 121.5497379798927}, 'southwest': {'lat': 25.02435167010728, 'lng': 121.5470383201072}}}, 'place_id': 'ChIJJUlO9i2qQjQRM8Q55kLhMT8'}], 'status': 'OK'}","[25.025703, 121.548291]",ChIJJUlO9i2qQjQRM8Q55kLhMT8
